,State,Model Name,Mean_Similarity,Count_Similarity,rank
1963,Oregon,FH_COVIDhub_ensemble,0.35545671641791043,67,13.0
111,American Samoa,FH_Google_Harvard_CPF,0.9621788461538461,52,13.0
2115,Rhode Island,FH_CU_scenario_mid,0.230725,56,13.0
1056,Maine,FH_MOBS_GLEAM_COVID,0.3841871794871795,39,13.0
1650,New Mexico,FH_SigSci_TS,0.39199090909090906,11,13.0
907,Kansas,FH_MIT_Cassandra,0.3512071428571429,28,13.0
1380,Montana,FH_CU_scenario_mid,0.5381410714285714,56,13.0
2170,South Carolina,FH_IEM_MED_CovidProject,0.4791442307692308,52,13.0
1168,Massachusetts,SIkJaun10_hyper7_smooth7,0.40483870967741936,31,13.0
1556,New Hampshire,FH_UMich_RidgeTfReg,0.3746203389830508,59,13.0
2617,Washington,FH_MIT_ISOLAT_Mixtures,0.2979846153846154,39,13.0
290,California,SIkJaun1_window_noval,0.44426129032258066,31,14.0
1586,New Jersey,FH_JHU_CSSE_DECOM,0.3131339285714286,56,14.0
2007,Oregon,USC_SI_kJalpha,0.3530081081081081,74,14.0
580,Georgia,SIkJaun10_hyper7_smooth7,0.48269999999999996,31,14.0
1664,New Mexico,USC_SI_kJalpha,0.3852121621621622,74,14.0
2559,Virginia,FH_JHUAPL_Bucky,0.3764609375,64,14.0
2272,Tennessee,FH_JHU_CSSE_DECOM,0.41226250000000003,56,14.0
1792,North Dakota,FH_MUNI_ARIMA,0.4561965517241379,29,14.0
94,Alaska,SIkJaun1_window_noval,0.3616322580645161,31,14.0
2526,Virgin Islands,FH_MOBS_GLEAM_COVID,0.14881025641025641,39,14.0
1564,New Hampshire,SIkJaun1_window_noval,0.3653258064516129,31,14.0
1913,Oklahoma,FH_COVIDhub_4_week_ensemble,0.4187,13,14.0
1317,Mississippi,SIkJaun1_hyper7,0.4602,31,14.0
1737,North Carolina,FH_Karlen_pypm,0.41099718309859157,71,14.0
118,American Samoa,FH_JHU_UNC_GAS_StatMechPool,0.9603632653061225,49,14.0
165,Arizona,FH_JHU_CSSE_DECOM,0.38206071428571425,56,14.0
1195,Michigan,FH_JHU_IDD_CovidSP,0.39637777777777783,63,14.0
2458,Vermont,FH_CU_scenario_mid,0.2527285714285714,56,14.0
2141,Rhode Island,FH_TTU_squider,0.21972459016393442,61,14.0
2030,Pennsylvania,FH_KITmetricslab_select_ensemble,0.36238148148148147,27,14.0
2595,Washington,FH_COVIDhub_trained_ensemble,0.29008333333333336,30,14.0
1019,Louisiana,FH_UVA_Ensemble,0.37859615384615386,52,14.0
2684,West Virginia,SIkJaun1_hyper7_smooth7,0.40982903225806455,31,14.0
1870,Ohio,FH_CU_scenario_mid,0.33279285714285717,56,14.0
306,Colorado,FH_DDS_NBDS,0.2936970588235294,34,14.0
1846,Northern Mariana Islands,FH_SigSci_TS,0.13195454545454546,11,14.0
519,Florida,FH_Microsoft_DeepSTIA,0.4119553191489361,47,14.0
1477,Nevada,FH_CU_scenario_low,0.4206982456140351,57,14.0
2398,United States,UMich_RidgeTfReg,0.4077,14,14.0
680,Hawaii,SIkJaun1_hyper7,0.3704451612903226,31,14.0
1441,Nebraska,FH_JHU_UNC_GAS_StatMechPool,0.3449367346938776,49,14.0
2215,South Dakota,FH_Covid19Sim_Simulator,0.35221538461538465,52,14.0
930,Kansas,ensemble_SIkJa_RF,0.3481333333333333,30,14.0
2442,Utah,SIkJaun10_hyper7_smooth7,0.3041451612903226,31,14.0
17,Alabama,FH_JHUAPL_Bucky,0.39047187499999997,64,14.0
1174,Massachusetts,USC_SI_kJalpha,0.3931743243243243,74,14.0
2195,South Carolina,FH_UVA_Ensemble,0.4781326923076923,52,14.0
689,Idaho,FH_COVIDhub_ensemble,0.4339746268656716,67,14.0
1243,Minnesota,FH_JHU_CSSE_DECOM,0.3334035714285714,56,14.0
1099,Maryland,FH_KITmetricslab_select_ensemble,0.3396814814814815,27,14.0
2329,Texas,FH_MIT_ISOLAT_Mixtures,0.4680615384615385,39,14.0
217,Arkansas,FH_KITmetricslab_select_ensemble,0.3575851851851852,27,14.0
2743,Wyoming,FH_CU_nochange,0.4161175438596491,57,14.0
2084,Puerto Rico,FH_MIT_ISOLAT_Mixtures,0.22075641025641027,39,14.0
782,Illinois,USC_SI_kJalpha,0.39037972972972973,74,14.0
362,Connecticut,FH_JHU_IDD_CovidSP,0.2655746031746032,63,14.0
2726,Wisconsin,FH_UMich_RidgeTfReg,0.2938661016949153,59,14.0
933,Kentucky,FH_COVIDhub_4_week_ensemble,0.43017692307692307,13,14.0
444,District of Columbia,FH_COVIDhub_ensemble,0.2975731343283582,67,14.0
875,Iowa,SIkJaun10_window_noval,0.25637096774193546,31,14.0
789,Indiana,FH_CU_nochange,0.41626140350877194,57,14.0
1417,Montana,SIkJaun1_window_noval,0.5208483870967742,31,14.0
1688,New York,FH_Karlen_pypm,0.3981070422535211,71,14.0
416,Delaware,FH_LNQ_ens1,0.33069130434782606,46,14.0
1328,Missouri,FH_CU_nochange,0.3772122807017544,57,14.0
1072,Maine,SIkJaun1_hyper7,0.3764096774193548,31,14.0
627,Guam,FH_UVA_Ensemble,0.2191807692307692,52,14.0
1279,Mississippi,FH_CU_nochange,0.4598035087719298,57,15.0
1868,Ohio,FH_CU_scenario_high,0.3310025,40,15.0
2459,Vermont,FH_CU_select,0.25181846153846155,65,15.0
1136,Massachusetts,FH_CU_select,0.38484307692307695,65,15.0
1100,Maryland,FH_Karlen_pypm,0.3392774647887324,71,15.0
2441,Utah,SIkJaun10_hyper7,0.2994,31,15.0
1035,Maine,FH_CU_scenario_high,0.3699675,40,15.0
2113,Rhode Island,FH_CU_scenario_high,0.21797750000000002,40,15.0
899,Kansas,FH_JHUAPL_Bucky,0.326284375,64,15.0
998,Louisiana,FH_JHU_CSSE_DECOM,0.3782767857142857,56,15.0
48,Alabama,ensemble_SIkJa_RF,0.38706666666666667,30,15.0
124,American Samoa,FH_MIT_ISOLAT_Mixtures,0.9495717948717948,39,15.0
1216,Michigan,SIkJaun10_hyper7,0.38500322580645163,31,15.0
199,Arkansas,FH_COVIDhub_ensemble,0.3539358208955224,67,15.0
1739,North Carolina,FH_LNQ_ens1,0.4094391304347826,46,15.0
2525,Virgin Islands,FH_MIT_ISOLAT_Mixtures,0.1487820512820513,39,15.0
978,Kentucky,USC_SI_kJalpha,0.41262432432432433,74,15.0
1860,Northern Mariana Islands,USC_SI_kJalpha,0.13023378378378378,74,15.0
1233,Minnesota,FH_CU_scenario_mid,0.32746785714285714,56,15.0
850,Iowa,FH_JHUAPL_Bucky,0.2537,64,15.0
2359,United States,FH_CU_scenario_low,0.3990298245614035,57,15.0
2311,Texas,FH_CU_scenario_mid,0.4673017857142857,56,15.0
1433,Nebraska,FH_DDS_NBDS,0.33384117647058825,34,15.0
489,District of Columbia,ensemble_SIkJa_RF,0.29359,30,15.0
2229,South Dakota,FH_LNQ_ens1,0.3494195652173913,46,15.0
2204,South Carolina,ensemble_SIkJa_RF,0.47655666666666663,30,15.0
2002,Oregon,SIkJaun10_window_noval,0.311,31,15.0
2645,West Virginia,FH_CU_nochange,0.40611929824561405,57,15.0
791,Indiana,FH_CU_scenario_low,0.4105684210526316,57,15.0
1475,Nevada,FH_CU_nochange,0.4136140350877193,57,15.0
759,Illinois,FH_LNQ_ens1,0.3635630434782609,46,15.0
87,Alaska,FH_USACE_ERDC_SEIR,0.3559833333333333,18,15.0
690,Idaho,FH_COVIDhub_trained_ensemble,0.41589000000000004,30,15.0
2765,Wyoming,FH_MOBS_GLEAM_COVID,0.4134435897435898,39,15.0
348,Connecticut,FH_CU_nochange,0.2592035087719298,57,15.0
2281,Tennessee,FH_MOBS_GLEAM_COVID,0.40136410256410254,39,15.0
557,Georgia,FH_JHU_CSSE_DECOM,0.477925,56,15.0
1575,New Jersey,FH_CU_scenario_low,0.304440350877193,57,15.0
1671,New York,FH_CU_nochange,0.39313157894736844,57,15.0
428,Delaware,FH_UCSB_ACTS,0.32321666666666665,12,15.0
1325,Missouri,FH_COVIDhub_4_week_ensemble,0.37561538461538463,13,15.0
1381,Montana,FH_CU_select,0.5150446153846153,65,15.0
1626,New Mexico,FH_CU_select,0.37309846153846155,65,15.0
2053,Pennsylvania,SIkJaun1_hyper7_smooth7,0.3503225806451613,31,15.0
1928,Oklahoma,FH_JHUAPL_Bucky,0.4125296875,64,15.0
521,Florida,FH_OneQuietNight_ML,0.39538125,16,15.0
2551,Virginia,FH_CU_select,0.37396,65,15.0
2594,Washington,FH_COVIDhub_ensemble,0.28839253731343284,67,15.0
1774,North Dakota,FH_Covid19Sim_Simulator,0.4465923076923077,52,15.0
623,Guam,FH_UCLA_SuEIR,0.21380204081632653,49,15.0
2694,Wisconsin,FH_CU_nochange,0.27705087719298244,57,15.0
2087,Puerto Rico,FH_Microsoft_DeepSTIA,0.19312978723404256,47,15.0
1541,New Hampshire,FH_Karlen_pypm,0.3496957746478873,71,15.0
313,Colorado,FH_JHU_IDD_CovidSP,0.29331111111111113,63,15.0
655,Hawaii,FH_JHU_CSSE_DECOM,0.3674267857142857,56,15.0
183,Arizona,FH_UCSB_ACTS,0.37966666666666665,12,15.0
284,California,FH_UVA_Ensemble,0.4350423076923077,52,15.0
2111,Rhode Island,FH_COVIDhub_trained_ensemble,0.21788333333333335,30,16.0
2074,Puerto Rico,FH_JCB_PRM,0.18305294117647058,17,16.0
2711,Wisconsin,FH_Karlen_pypm,0.2618732394366197,71,16.0
2754,Wyoming,FH_JCB_PRM,0.4077705882352941,17,16.0
1572,New Jersey,FH_COVIDhub_trained_ensemble,0.29731,30,16.0
1078,Maryland,FH_BPagano_RtDriven,0.3387016949152542,59,16.0
1071,Maine,SIkJaun10_window_noval,0.33682580645161286,31,16.0
148,Arizona,FH_CEID_Walk,0.37866666666666665,60,16.0
265,California,FH_JHU_UNC_GAS_StatMechPool,0.39936326530612243,49,16.0
953,Kentucky,FH_Karlen_pypm,0.4057450704225352,71,16.0
640,Hawaii,FH_COVIDhub_ensemble,0.3586940298507463,67,16.0
1825,Northern Mariana Islands,FH_DDS_NBDS,0.12469411764705883,34,16.0
2632,Washington,SIkJaun10_hyper7_smooth7,0.2765967741935484,31,16.0
441,District of Columbia,FH_BPagano_RtDriven,0.2877542372881356,59,16.0
2174,South Carolina,FH_JHU_CSSE_DECOM,0.4717089285714286,56,16.0
1254,Minnesota,FH_Microsoft_DeepSTIA,0.3255531914893617,47,16.0
202,Arkansas,FH_CU_scenario_high,0.34626,40,16.0
1685,New York,FH_JHU_IDD_CovidSP,0.38574444444444445,63,16.0
2226,South Dakota,FH_KITmetricslab_select_ensemble,0.3463333333333333,27,16.0
1445,Nebraska,FH_LNQ_ens1,0.3297869565217391,46,16.0
1378,Montana,FH_CU_scenario_high,0.506,40,16.0
396,Delaware,FH_COVIDhub_trained_ensemble,0.31264333333333333,30,16.0
1224,Michigan,ensemble_SIkJa_RF,0.37931333333333334,30,16.0
2648,West Virginia,FH_CU_scenario_mid,0.39109464285714285,56,16.0
58,Alaska,FH_CU_select,0.34919692307692307,65,16.0
1559,New Hampshire,SIkJaun10_hyper7,0.3359774193548387,31,16.0
544,Georgia,FH_CU_nochange,0.47443684210526316,57,16.0
2560,Virginia,FH_JHU_CSSE_DECOM,0.3688035714285714,56,16.0
2352,United States,FH_BPagano_RtDriven,0.3964508474576271,59,16.0
1288,Mississippi,FH_IEM_MED_CovidProject,0.4561192307692308,52,16.0
729,Idaho,SIkJaun1_hyper7,0.4058709677419355,31,16.0
808,Indiana,FH_LNQ_ens1,0.4101217391304348,46,16.0
2257,Tennessee,FH_COVIDhub_ensemble,0.3964537313432836,67,16.0
1884,Ohio,FH_Karlen_pypm,0.3224985915492958,71,16.0
1331,Missouri,FH_CU_scenario_mid,0.3727982142857143,56,16.0
880,Iowa,USC_SI_kJalpha,0.25280945945945943,74,16.0
1767,North Dakota,FH_COVIDhub_ensemble,0.43412388059701496,67,16.0
1954,Oklahoma,SIkJaun1_hyper7,0.4044451612903226,31,16.0
1008,Louisiana,FH_MUNI_ARIMA,0.35366896551724136,29,16.0
2456,Vermont,FH_CU_scenario_high,0.24834,40,16.0
1722,North Carolina,FH_CU_scenario_low,0.38737719298245615,57,16.0
527,Florida,FH_UMich_RidgeTfReg,0.3941796610169491,59,16.0
1975,Oregon,FH_IowaStateLW_STEM,0.30873249999999997,40,16.0
22,Alabama,FH_Karlen_pypm,0.38321126760563384,71,16.0
2417,Utah,FH_JCB_PRM,0.29236470588235297,17,16.0
892,Kansas,FH_Covid19Sim_Simulator,0.31459807692307695,52,16.0
145,American Samoa,USC_SI_kJalpha,0.9465310810810811,74,16.0
745,Illinois,FH_Covid19Sim_Simulator,0.3241980769230769,52,16.0
1507,Nevada,FH_UMich_RidgeTfReg,0.40569661016949154,59,16.0
2009,Pennsylvania,FH_BPagano_RtDriven,0.34159322033898304,59,16.0
295,Colorado,FH_CEID_Walk,0.2816283333333333,60,16.0
1163,Massachusetts,FH_UCSB_ACTS,0.37986666666666663,12,16.0
1622,New Mexico,FH_CU_nochange,0.37127543859649126,57,16.0
630,Guam,SIkJaun10_window_noval,0.21312903225806448,31,16.0
2336,Texas,FH_SigSci_TS,0.45847272727272725,11,16.0
350,Connecticut,FH_CU_scenario_low,0.24808070175438598,57,16.0
2540,Virgin Islands,USC_SI_kJalpha,0.14362432432432432,74,16.0
1234,Minnesota,FH_CU_select,0.3140292307692308,65,17.0
1508,Nevada,FH_USACE_ERDC_SEIR,0.3904611111111111,18,17.0
622,Guam,FH_TTU_squider,0.2006114754098361,61,17.0
1686,New York,FH_JHU_UNC_GAS_StatMechPool,0.3784387755102041,49,17.0
2659,West Virginia,FH_JHU_IDD_CovidSP,0.38599047619047616,63,17.0
1182,Michigan,FH_CU_scenario_high,0.37123,40,17.0
126,American Samoa,FH_MUNI_ARIMA,0.9321827586206897,29,17.0
967,Kentucky,FH_UCSB_ACTS,0.4027416666666667,12,17.0
542,Georgia,FH_COVIDhub_ensemble,0.47131791044776117,67,17.0
2389,United States,FH_UMich_RidgeTfReg,0.38506440677966103,59,17.0
1001,Louisiana,FH_KITmetricslab_select_ensemble,0.3529259259259259,27,17.0
2263,Tennessee,FH_CU_select,0.3933723076923077,65,17.0
461,District of Columbia,FH_JHU_UNC_GAS_StatMechPool,0.2838224489795918,49,17.0
1950,Oklahoma,FH_UVA_Ensemble,0.39234615384615384,52,17.0
2072,Puerto Rico,FH_IEM_MED_CovidProject,0.1796903846153846,52,17.0
227,Arkansas,FH_OneQuietNight_ML,0.34599375,16,17.0
2707,Wisconsin,FH_JHU_CSSE_DECOM,0.24533392857142858,56,17.0
2342,Texas,FH_UVA_Ensemble,0.4431576923076923,52,17.0
2463,Vermont,FH_Google_Harvard_CPF,0.23839038461538462,52,17.0
1036,Maine,FH_CU_scenario_low,0.33664912280701753,57,17.0
2121,Rhode Island,FH_IEM_MED_CovidProject,0.2176576923076923,52,17.0
1430,Nebraska,FH_CU_select,0.32371692307692307,65,17.0
372,Connecticut,FH_Microsoft_DeepSTIA,0.24743404255319149,47,17.0
2781,Wyoming,SIkJaun1_hyper7,0.4058741935483871,31,17.0
1723,North Carolina,FH_CU_scenario_mid,0.36920000000000003,56,17.0
1140,Massachusetts,FH_Google_Harvard_CPF,0.3687326923076923,52,17.0
804,Indiana,FH_JHU_UNC_GAS_StatMechPool,0.40876326530612245,49,17.0
1624,New Mexico,FH_CU_scenario_low,0.3646280701754386,57,17.0
2028,Pennsylvania,FH_JHU_IDD_CovidSP,0.3156047619047619,63,17.0
2636,Washington,SIkJaun1_window_noval,0.2715967741935484,31,17.0
21,Alabama,FH_KITmetricslab_select_ensemble,0.3428111111111111,27,17.0
756,Illinois,FH_KITmetricslab_select_ensemble,0.3108037037037037,27,17.0
1587,New Jersey,FH_JHU_IDD_CovidSP,0.2805587301587302,63,17.0
2538,Virgin Islands,FH_UVA_Ensemble,0.1379173076923077,52,17.0
2566,Virginia,FH_LNQ_ens1,0.3561239130434783,46,17.0
1340,Missouri,FH_JHUAPL_Bucky,0.3436171875,64,17.0
881,Iowa,ensemble_SIkJa_RF,0.25098,30,17.0
1087,Maryland,FH_CU_select,0.3344261538461539,65,17.0
159,Arizona,FH_DDS_NBDS,0.3443352941176471,34,17.0
1844,Northern Mariana Islands,FH_OneQuietNight_ML,0.11435625,16,17.0
921,Kansas,FH_UVA_Ensemble,0.31343269230769233,52,17.0
1984,Oregon,FH_LNQ_ens1,0.3044217391304348,46,17.0
285,California,SIkJaun10_hyper7,0.38795161290322583,31,17.0
1301,Mississippi,FH_MOBS_GLEAM_COVID,0.45518205128205125,39,17.0
2243,South Dakota,FH_USACE_ERDC_SEIR,0.3442444444444444,18,17.0
2445,Utah,SIkJaun1_hyper7_smooth7,0.28746774193548386,31,17.0
665,Hawaii,FH_MUNI_ARIMA,0.35734827586206896,29,17.0
1905,Ohio,SIkJaun1_hyper7,0.29994838709677424,31,17.0
2156,South Carolina,FH_BPagano_RtDriven,0.4674067796610169,59,17.0
1411,Montana,FH_UVA_Ensemble,0.49112692307692307,52,17.0
510,Florida,FH_JHU_UNC_GAS_StatMechPool,0.3825265306122449,49,17.0
54,Alaska,FH_CU_nochange,0.3447859649122807,57,17.0
393,Delaware,FH_CEID_Walk,0.28896,60,17.0
1566,New Hampshire,USC_SI_kJalpha,0.3270108108108108,74,17.0
710,Idaho,FH_LNQ_ens1,0.4028260869565218,46,17.0
1776,North Dakota,FH_DDS_NBDS,0.3856176470588235,34,17.0
300,Colorado,FH_CU_scenario_high,0.27432,40,17.0
2782,Wyoming,SIkJaun1_hyper7_smooth7,0.40383870967741936,31,18.0
2252,South Dakota,USC_SI_kJalpha,0.3376702702702703,74,18.0
1620,New Mexico,FH_COVIDhub_ensemble,0.36281194029850744,67,18.0
2695,Wisconsin,FH_CU_scenario_high,0.24131,40,18.0
327,Colorado,FH_SigSci_TS,0.27221818181818186,11,18.0
2131,Rhode Island,FH_LNQ_ens1,0.1910021739130435,46,18.0
1972,Oregon,FH_DDS_NBDS,0.3026441176470588,34,18.0
458,District of Columbia,FH_JHUAPL_Bucky,0.2750828125,64,18.0
1764,North Dakota,FH_BPagano_RtDriven,0.376664406779661,59,18.0
1067,Maine,FH_USACE_ERDC_SEIR,0.33045555555555556,18,18.0
415,Delaware,FH_LANL_GrowthRate,0.2773,63,18.0
2036,Pennsylvania,FH_MOBS_GLEAM_COVID,0.2949615384615385,39,18.0
1522,New Hampshire,FH_COVIDhub_ensemble,0.32208358208955223,67,18.0
502,Florida,FH_DDS_NBDS,0.3693764705882353,34,18.0
201,Arkansas,FH_CU_nochange,0.345180701754386,57,18.0
1666,New York,FH_BPagano_RtDriven,0.3531491525423729,59,18.0
351,Connecticut,FH_CU_scenario_mid,0.22930892857142857,56,18.0
2403,Utah,FH_COVIDhub_4_week_ensemble,0.2847,13,18.0
1102,Maryland,FH_LNQ_ens1,0.33135434782608697,46,18.0
123,American Samoa,FH_MIT_Cassandra,0.9297607142857143,28,18.0
1604,New Jersey,FH_UCSB_ACTS,0.27739166666666665,12,18.0
47,Alabama,USC_SI_kJalpha,0.3287554054054054,74,18.0
2668,West Virginia,FH_MUNI_ARIMA,0.38454827586206897,29,18.0
1132,Massachusetts,FH_CU_nochange,0.365680701754386,57,18.0
1394,Montana,FH_Karlen_pypm,0.4816,71,18.0
1469,Nebraska,ensemble_SIkJa_RF,0.29661000000000004,30,18.0
171,Arizona,FH_LNQ_ens1,0.33994565217391304,46,18.0
936,Kentucky,FH_CU_nochange,0.39592982456140347,57,18.0
1283,Mississippi,FH_CU_select,0.4441892307692308,65,18.0
589,Guam,FH_CEID_Walk,0.20033833333333334,60,18.0
250,California,FH_CU_nochange,0.3840824561403509,57,18.0
2630,Washington,FH_UVA_Ensemble,0.27134615384615385,52,18.0
1719,North Carolina,FH_COVIDhub_trained_ensemble,0.36719666666666667,30,18.0
1833,Northern Mariana Islands,FH_JHU_UNC_GAS_StatMechPool,0.1008938775510204,49,18.0
1891,Ohio,FH_Microsoft_DeepSTIA,0.29857872340425534,47,18.0
1351,Missouri,FH_MUNI_ARIMA,0.2875448275862069,29,18.0
1273,Minnesota,ensemble_SIkJa_RF,0.31161,30,18.0
742,Illinois,FH_CU_scenario_low,0.29223684210526313,57,18.0
903,Kansas,FH_KITmetricslab_select_ensemble,0.3064740740740741,27,18.0
1920,Oklahoma,FH_CU_select,0.39028307692307695,65,18.0
1472,Nevada,FH_COVIDhub_4_week_ensemble,0.3897923076923077,13,18.0
730,Idaho,SIkJaun1_hyper7_smooth7,0.3995161290322581,31,18.0
2360,United States,FH_CU_scenario_mid,0.38123392857142857,56,18.0
2177,South Carolina,FH_KITmetricslab_select_ensemble,0.4585296296296296,27,18.0
1017,Louisiana,FH_UMich_RidgeTfReg,0.33642033898305085,59,18.0
1205,Michigan,FH_Microsoft_DeepSTIA,0.3687574468085106,47,18.0
546,Georgia,FH_CU_scenario_low,0.4707736842105263,57,18.0
2473,Vermont,FH_LANL_GrowthRate,0.23344920634920635,63,18.0
2513,Virgin Islands,FH_IEM_MED_CovidProject,0.1267076923076923,52,18.0
2102,Puerto Rico,SIkJaun1_hyper7_smooth7,0.1754225806451613,31,18.0
2334,Texas,FH_OneQuietNight_ML,0.43005625000000003,16,18.0
684,Hawaii,USC_SI_kJalpha,0.3394418918918919,74,18.0
863,Iowa,FH_OliverWyman_Navigator,0.230558,50,18.0
801,Indiana,FH_JHUAPL_Bucky,0.39871093750000003,64,18.0
2302,Tennessee,ensemble_SIkJa_RF,0.38098,30,18.0
2548,Virginia,FH_CU_scenario_high,0.3401475,40,18.0
77,Alaska,FH_MUNI_ARIMA,0.3130034482758621,29,18.0
725,Idaho,FH_UVA_Ensemble,0.39751153846153847,52,19.0
294,Colorado,FH_BPagano_RtDriven,0.24936101694915253,59,19.0
382,Connecticut,FH_UVA_Ensemble,0.21290576923076926,52,19.0
2110,Rhode Island,FH_COVIDhub_ensemble,0.188355223880597,67,19.0
1167,Massachusetts,SIkJaun10_hyper7,0.3633161290322581,31,19.0
2756,Wyoming,FH_JHU_CSSE_DECOM,0.40110892857142855,56,19.0
1389,Montana,FH_JHUAPL_Bucky,0.4759640625,64,19.0
2309,Texas,FH_CU_scenario_high,0.4143725,40,19.0
772,Illinois,FH_UMich_RidgeTfReg,0.28848644067796614,59,19.0
71,Alaska,FH_Karlen_pypm,0.3062690140845071,71,19.0
854,Iowa,FH_KITmetricslab_select_ensemble,0.21316296296296297,27,19.0
1625,New Mexico,FH_CU_scenario_mid,0.35435,56,19.0
1769,North Dakota,FH_CU_nochange,0.376659649122807,57,19.0
1324,Missouri,FH_CEID_Walk,0.2855033333333334,60,19.0
1881,Ohio,FH_JHU_IDD_CovidSP,0.29654920634920634,63,19.0
2419,Utah,FH_JHU_CSSE_DECOM,0.25744285714285714,56,19.0
902,Kansas,FH_JHU_UNC_GAS_StatMechPool,0.2937836734693878,49,19.0
2565,Virginia,FH_LANL_GrowthRate,0.31331269841269843,63,19.0
2018,Pennsylvania,FH_CU_select,0.2910907692307692,65,19.0
2532,Virgin Islands,FH_SigSci_TS,0.11833636363636367,11,19.0
790,Indiana,FH_CU_scenario_high,0.39834749999999997,40,19.0
2162,South Carolina,FH_CU_scenario_high,0.44877,40,19.0
24,Alabama,FH_LNQ_ens1,0.32539347826086956,46,19.0
1718,North Carolina,FH_COVIDhub_ensemble,0.36065522388059706,67,19.0
1114,Maryland,FH_UCSB_ACTS,0.3208083333333333,12,19.0
2600,Washington,FH_CU_select,0.26364000000000004,65,19.0
1968,Oregon,FH_CU_scenario_mid,0.30107321428571426,56,19.0
2085,Puerto Rico,FH_MOBS_GLEAM_COVID,0.16802307692307691,39,19.0
1450,Nebraska,FH_Microsoft_DeepSTIA,0.2770914893617021,47,19.0
1680,New York,FH_IEM_MED_CovidProject,0.3404346153846154,52,19.0
1570,New Jersey,FH_COVIDhub_4_week_ensemble,0.2581769230769231,13,19.0
983,Louisiana,FH_COVIDhub_ensemble,0.33167910447761195,67,19.0
581,Georgia,SIkJaun10_window_noval,0.43783548387096777,31,19.0
119,American Samoa,FH_KITmetricslab_select_ensemble,0.9271592592592592,27,19.0
1518,Nevada,ensemble_SIkJa_RF,0.38663000000000003,30,19.0
609,Guam,FH_KITmetricslab_select_ensemble,0.19597777777777778,27,19.0
2664,West Virginia,FH_LNQ_ens1,0.3746369565217391,46,19.0
2394,United States,SIkJaun10_window_noval,0.3753806451612903,31,19.0
1815,Northern Mariana Islands,FH_COVIDhub_4_week_ensemble,0.09005384615384616,13,19.0
2262,Tennessee,FH_CU_scenario_mid,0.3787732142857143,56,19.0
2697,Wisconsin,FH_CU_scenario_mid,0.24048571428571427,56,19.0
170,Arizona,FH_LANL_GrowthRate,0.3344619047619048,63,19.0
515,Florida,FH_MIT_Cassandra,0.3679357142857143,28,19.0
1200,Michigan,FH_LNQ_ens1,0.32068478260869565,46,19.0
1034,Maine,FH_CU_nochange,0.3134175438596491,57,19.0
2479,Vermont,FH_Microsoft_DeepSTIA,0.2204,47,19.0
1303,Mississippi,FH_Microsoft_DeepSTIA,0.44055531914893614,47,19.0
232,Arkansas,FH_UCSB_ACTS,0.34156666666666663,12,19.0
950,Kentucky,FH_JHU_IDD_CovidSP,0.39500793650793653,63,19.0
1560,New Hampshire,SIkJaun10_hyper7_smooth7,0.30876774193548384,31,19.0
443,District of Columbia,FH_COVIDhub_4_week_ensemble,0.26622307692307695,13,19.0
678,Hawaii,SIkJaun10_hyper7_smooth7,0.32108387096774194,31,19.0
1249,Minnesota,FH_LNQ_ens1,0.31020217391304344,46,19.0
2239,South Dakota,FH_TTU_squider,0.3295704918032787,61,19.0
262,California,FH_JHUAPL_Bucky,0.3740875,64,19.0
1919,Oklahoma,FH_CU_scenario_mid,0.33990178571428575,56,19.0
433,Delaware,SIkJaun10_hyper7_smooth7,0.27606451612903227,31,19.0
1231,Minnesota,FH_CU_scenario_high,0.29509250000000004,40,20.0
2148,Rhode Island,SIkJaun10_hyper7_smooth7,0.1827516129032258,31,20.0
2295,Tennessee,SIkJaun10_hyper7_smooth7,0.37396451612903225,31,20.0
61,Alaska,FH_DDS_NBDS,0.30116176470588235,34,20.0
1197,Michigan,FH_KITmetricslab_select_ensemble,0.30696666666666667,27,20.0
1772,North Dakota,FH_CU_scenario_mid,0.36320357142857146,56,20.0
2332,Texas,FH_Microsoft_DeepSTIA,0.4142787234042553,47,20.0
1514,Nevada,SIkJaun1_hyper7_smooth7,0.3815322580645161,31,20.0
2233,South Dakota,FH_MUNI_ARIMA,0.32017241379310346,29,20.0
1581,New Jersey,FH_Google_Harvard_CPF,0.2573846153846154,52,20.0
1742,North Carolina,FH_MOBS_GLEAM_COVID,0.3503102564102564,39,20.0
1690,New York,FH_LNQ_ens1,0.3397695652173913,46,20.0
1286,Mississippi,FH_DDS_NBDS,0.4384647058823529,34,20.0
1520,New Hampshire,FH_CEID_Walk,0.29843333333333333,60,20.0
2409,Utah,FH_CU_scenario_mid,0.23750178571428573,56,20.0
154,Arizona,FH_CU_scenario_low,0.3289754385964912,57,20.0
2180,South Carolina,FH_LNQ_ens1,0.4433021739130435,46,20.0
2399,United States,USC_SI_kJalpha,0.37447027027027024,74,20.0
1661,New Mexico,SIkJaun1_hyper7_smooth7,0.3435677419354839,31,20.0
1428,Nebraska,FH_CU_scenario_low,0.24045614035087717,57,20.0
1345,Missouri,FH_Karlen_pypm,0.2812676056338028,71,20.0
1379,Montana,FH_CU_scenario_low,0.4575982456140351,57,20.0
43,Alabama,SIkJaun1_hyper7,0.3229,31,20.0
1166,Massachusetts,FH_UVA_Ensemble,0.3445692307692308,52,20.0
2510,Virgin Islands,FH_CovidAnalytics_DELPHI,0.11746388888888888,72,20.0
